word	book0	book1	book2	book3	book4	book5
knavish	0	0	0	0	0	1
knee	7	31	3	3	7	18
kneed	0	1	0	0	0	0
kneel	0	5	0	0	0	10
kneele	0	0	1	0	0	0
kneeling	0	1	0	0	0	3
knees	2	1	0	0	2	2
knell	0	2	0	0	0	0
knelt	1	2	0	0	1	0
knew	0	4	0	1	0	6
knife	2	14	1	4	2	23
knight	0	0	1	2	0	0
knit	0	1	0	1	0	44
knitted	0	0	0	0	0	1
knitting	0	0	0	0	0	23
knock	7	34	1	9	7	7
knocke	0	0	1	0	0	0
knocked	1	0	0	0	1	1
knocker	7	1	0	0	7	0
knockt	0	0	1	0	0	0
knot	2	6	0	1	2	10
knotted	0	1	0	0	0	1
knottiest	0	1	0	0	0	0
knotty	0	0	1	0	0	1
know	99	439	79	48	99	399
knowe	0	0	4	0	0	0
knowest	0	0	0	1	0	0
knowing	1	0	0	0	1	3
knowledge	3	5	2	0	3	20
known	0	0	1	0	0	3
knowne	0	0	7	0	0	0
knuckle	0	2	0	0	0	5
kramer	0	0	0	1	0	0
l	0	9	24	0	0	0
la	0	0	2	0	0	30
label	0	0	0	1	0	0
laboriously	0	0	0	0	0	1
labour	4	13	3	1	4	8
laboured	0	0	0	0	0	1
labourer	1	4	1	0	1	1
labours	0	1	0	0	0	0
labyrinth	0	2	0	0	0	0
lace	4	3	0	1	4	1
laced	0	4	0	0	0	2
lack	0	1	2	1	0	0
lacke	0	0	5	0	0	0
laconic	0	0	0	0	0	1
lacquey	0	0	0	0	0	1
lad	3	20	1	0	3	0
ladder	1	8	0	1	1	1
laden	5	9	0	0	5	2
ladie	0	0	1	0	0	0
ladiship	0	0	1	0	0	0
ladle	0	2	0	0	0	0
lady	2	260	14	82	2	61
ladybird	0	0	0	1	0	12
ladyship	0	0	0	1	0	0
laer	0	0	60	0	0	0
laerte	0	0	33	0	0	0
laertes	0	0	2	0	0	0
lag	0	6	0	0	0	1
lagging	0	1	0	0	0	0
laide	0	0	2	0	0	0
lain	0	2	0	2	0	3
laine	0	0	1	0	0	0
lair	0	1	0	0	0	0
lairy	0	1	0	0	0	0
lake	1	1	0	0	1	1
lamb	0	3	0	4	0	0
lame	1	3	0	1	1	4
lamed	0	1	0	0	0	0
lament	0	2	2	1	0	2
lamentable	0	1	0	5	0	0
lamentation	1	5	0	2	1	1
lamenting	0	0	0	0	0	1
lamma	0	0	0	1	0	0
lammas	0	0	0	1	0	0
lammastide	0	0	0	1	0	0
lamound	0	0	1	0	0	0
lamp	6	16	0	2	6	34
lamplight	1	0	0	0	1	1
lamplighter	2	0	0	0	2	3
lamps	0	0	0	0	0	1
land	2	5	9	0	2	13
landing	0	3	0	0	0	0
landlady	0	1	0	0	0	2
landlesse	0	0	1	0	0	0
landlord	0	9	0	0	0	1
landscape	0	1	0	0	0	4
lane	5	15	0	1	5	4
language	2	1	0	1	2	8
languid	0	1	0	0	0	0
languidly	0	5	0	0	0	1
languish	0	2	0	1	0	3
languor	0	1	0	0	0	0
lank	0	1	0	0	0	0
lanke	0	0	1	0	0	0
lantern	0	18	0	0	0	5
lanthorn	0	0	0	2	0	0
laocoon	1	0	0	0	1	0
lap	0	1	3	1	0	1
lappel	0	1	0	0	0	0
lapse	0	2	0	0	0	1
lapwing	0	0	1	0	0	0
lar	0	0	0	0	0	1
larceny	0	1	0	0	0	0
lard	0	0	2	0	0	0
large	12	65	1	1	12	43
largely	0	1	0	0	0	0
lark	0	1	0	6	0	0
lash	1	3	1	1	1	3
last	38	113	18	10	38	146
lastly	0	0	0	0	0	1
latch	0	1	0	0	0	0
late	4	24	10	12	4	23
lately	1	1	0	1	1	4
lateness	1	0	0	0	1	0
latent	2	1	0	0	2	5
later	2	1	1	0	2	7
lath	1	0	0	1	1	1
latin	0	0	0	0	0	1
latitudes	0	0	0	0	0	1
latter	4	22	0	0	4	15
lattice	0	5	0	0	0	2
laudable	0	1	0	0	0	3
laudanum	0	4	0	0	0	1
laugh	36	71	6	4	36	23
laughing	3	2	0	0	3	0
laughingly	0	0	0	0	0	1
laughter	3	9	0	0	3	1
lauk	0	2	0	0	0	0
launch	0	1	0	0	0	0
laundress	4	0	0	0	4	0
laur	0	0	0	4	0	0
laura	0	0	0	1	0	0
laurence	0	0	0	22	0	0
lave	0	0	0	0	0	1
lavender	0	1	0	0	0	0
lavish	0	1	0	0	0	1
law	11	38	10	14	11	45
lawe	0	0	1	0	0	0
lawful	0	0	1	0	0	1
lawless	0	0	0	0	0	1
lawlesse	0	0	1	0	0	0
lawn	0	3	0	0	0	0
lawyer	0	2	2	1	0	1
lay	10	82	6	11	10	89
layer	0	2	0	0	0	0
layes	0	0	1	0	0	0
lazar	0	0	1	0	0	0
lazy	0	4	0	2	0	1
lazybone	0	1	0	0	0	0
lead	9	71	6	8	9	31
leade	0	0	1	0	0	0
leaden	0	1	0	0	0	0
leader	0	2	0	0	0	6
leaf	1	2	0	1	1	5
leafless	1	1	0	0	1	2
league	1	0	0	0	1	10
leaky	0	1	0	0	0	0
lean	2	17	1	2	2	28
leane	0	0	1	0	0	0
leaning	1	0	0	0	1	2
leant	0	5	0	0	0	0
leap	3	5	2	3	3	3
leaperous	0	0	1	0	0	0
leapt	0	0	0	1	0	0
learn	5	5	1	8	5	14
learnt	0	4	0	1	0	1
least	4	27	4	1	4	20
leastway	0	1	0	0	0	1
leasure	0	0	1	0	0	0
leather	0	4	0	0	0	2
leathern	0	3	0	0	0	3
leaue	0	0	30	0	0	0
leave	42	180	12	26	42	153
leaving	0	2	0	0	0	0
lectur	0	1	0	0	0	0
lecture	0	1	1	0	0	0
ledge	0	0	0	0	0	3
ledger	1	0	0	0	1	1
lee	0	1	0	0	0	2
leech	1	0	0	0	1	0
leeford	0	4	0	0	0	0
leer	0	5	0	0	0	0
leetle	0	4	0	0	0	0
left	3	21	0	0	3	15
leg	9	39	1	4	9	13
legal	2	5	4	4	2	4
legally	1	2	1	0	1	1
legatee	1	0	0	0	1	0
legend	0	0	0	0	0	2
legge	0	0	0	0	0	1
legged	0	2	0	0	0	0
legging	0	1	0	0	0	0
legibly	0	0	0	0	0	1
legion	1	0	0	0	1	0
legislation	0	0	0	0	0	1
leige	0	0	1	0	0	0
leigh	0	1	0	0	0	0
leisure	0	4	1	2	0	3
leisurely	0	0	0	0	0	7
lemon	2	0	0	0	2	1
lend	0	4	4	7	0	1
lender	0	0	1	0	0	0
length	7	70	4	0	7	23
lengthen	0	2	0	1	0	3
lengthened	0	1	0	0	0	0
leniency	0	1	0	0	0	0
lenient	0	0	0	0	0	1
leniently	0	1	0	0	0	0
lenity	0	0	0	1	0	0
lent	0	0	0	1	0	0
lenten	0	0	0	1	0	0
lenton	0	0	1	0	0	0
leonora	0	0	0	0	0	1
leprosy	0	0	0	0	0	1
less	7	37	2	7	7	40
lesse	0	0	7	0	0	0
lessen	0	2	0	1	0	1
lesson	3	3	1	0	3	0
lest	1	8	2	4	1	2
let	27	137	110	56	27	111
letcherous	0	0	1	0	0	0
lethargic	0	0	0	0	0	1
lethargy	0	0	0	0	0	2
lethe	0	0	1	0	0	0
letter	3	18	12	20	3	46
letting	0	0	0	0	0	1
lettuce	1	0	0	0	1	0
leuell	0	0	1	0	0	0
leuie	0	0	2	0	0	0
leuies	0	0	1	0	0	0
level	0	5	1	2	0	2
levity	0	1	0	0	0	1
lewdnesse	0	0	1	0	0	0
lewis	0	0	0	0	0	3
leysure	0	0	2	0	0	0
li	0	4	2	1	0	0
lia	0	0	0	1	0	0
liability	3	3	4	2	3	3
liable	2	2	0	0	2	2
liar	0	4	0	1	0	1
libel	0	1	0	0	0	0
liberal	1	4	0	0	1	1
liberality	2	2	0	0	2	2
liberall	0	0	3	0	0	0
libertie	0	0	1	0	0	0
libertine	0	0	1	0	0	0
liberty	0	7	4	3	0	20
library	1	1	0	16	1	1
license	18	21	3	4	18	20
lick	0	3	0	3	0	1
lid	1	4	1	0	1	2
lie	17	92	12	48	17	80
liege	0	0	3	1	0	0
liest	0	0	2	1	0	0
lieu	2	4	0	0	2	4
lieutenant	0	0	0	0	0	3
lieve	0	0	0	1	0	0
life	28	121	33	29	28	173
lifeless	0	2	0	0	0	2
lifer	0	3	0	0	0	0
lifetime	1	0	0	0	1	1
lift	1	11	1	1	1	22
lifting	1	1	0	0	1	3
ligature	0	0	0	0	0	1
light	41	122	14	30	41	131
lighted	1	1	0	0	1	0
lighten	0	1	0	0	0	3
lightens	0	0	0	1	0	0
lighter	0	0	0	0	0	2
lighthouse	1	0	0	0	1	0
lighting	0	3	0	0	0	2
lightly	2	5	0	1	2	7
lightness	0	0	0	1	0	0
lightnesse	0	0	1	0	0	0
lightning	0	3	0	4	0	8
lightsome	0	1	0	0	0	0
lii	0	2	0	0	0	0
liii	0	2	0	0	0	0
like	66	180	84	43	66	217
liked	0	1	0	0	0	1
likeliehood	0	0	1	0	0	0
likeliest	0	0	0	0	0	3
likelihood	0	0	0	0	0	3
likely	5	14	3	1	5	15
likeness	1	6	0	3	1	6
likenesse	0	0	1	0	0	0
likes	0	0	1	0	0	0
likewise	1	3	0	2	1	8
liking	0	1	0	0	0	1
limb	1	14	0	1	1	3
limbe	0	1	1	0	0	0
limbes	0	0	1	0	0	0
limbkin	0	3	0	0	0	0
limbkins	0	9	0	0	0	0
limbs	0	4	0	1	0	1
lime	0	1	1	0	0	0
limit	3	6	0	3	3	2
limitation	3	3	1	1	3	3
limited	3	3	3	3	3	3
limp	0	4	0	1	0	2
line	5	15	9	4	5	34
lineament	0	2	0	1	0	0
linen	1	7	0	0	1	5
linenum	1	0	0	0	1	0
ling	0	1	0	0	0	0
linger	1	19	0	0	1	13
link	8	6	2	1	8	10
linstock	0	0	0	0	0	1
lion	0	0	1	0	0	11
lip	3	40	0	16	3	47
lippe	0	0	1	0	0	0
lippincott	1	0	0	0	1	0
lipps	0	0	1	0	0	0
lips	1	0	0	2	1	0
liquid	0	1	1	1	0	0
liquor	0	7	2	1	0	1
lispe	0	0	1	0	0	0
lisping	0	0	0	1	0	0
list	6	1	14	2	6	16
listen	7	49	0	0	7	29
listened	0	0	0	0	0	1
listener	1	9	0	0	1	2
listening	2	4	0	0	2	5
listless	0	1	0	0	0	0
listlessly	0	3	0	0	0	0
literally	1	1	0	0	1	0
literary	13	14	0	0	13	13
literature	0	1	0	0	0	2
litter	0	0	0	0	0	4
little	64	277	13	13	64	267
littleness	0	0	0	0	0	1
liu	0	0	1	0	0	0
liue	0	0	25	0	0	0
liuer	0	0	1	0	0	0
liv	0	0	0	2	0	0
live	22	55	0	31	22	79
lived	0	0	0	0	0	1
livelihood	0	2	0	0	0	1
livelong	0	1	0	0	0	0
lively	0	11	0	1	0	4
liver	0	0	0	1	0	2
livere	0	2	0	0	0	0
livered	0	1	0	0	0	0
livery	1	1	0	2	1	0
liveth	0	0	0	0	0	3
livia	0	0	0	1	0	0
livid	2	2	0	0	2	1
living	0	4	0	2	0	5
lo	0	0	0	3	0	1
load	0	7	1	0	0	9
loaded	0	1	0	0	0	2
loading	0	2	0	0	0	0
loadstone	0	0	0	0	0	5
loaf	0	9	0	0	0	4
loath	1	0	1	0	1	0
loathe	0	2	0	2	0	0
loathsome	0	3	1	3	0	1
lobby	0	0	2	0	0	0
lobster	1	0	0	0	1	0
local	0	1	0	0	0	2
locality	0	4	0	0	0	1
locate	4	7	0	0	4	7
location	2	1	0	0	2	1
lock	7	27	1	2	7	15
locke	0	0	4	0	0	0
locked	0	5	0	0	0	2
locket	0	5	0	0	0	0
locks	0	0	0	0	0	1
lockt	0	0	1	0	0	0
locomotive	1	0	0	0	1	0
lodg	0	0	1	0	0	0
lodge	0	5	1	4	0	4
lodger	0	0	0	0	0	3
lodging	0	3	0	0	0	7
loe	0	0	3	0	0	0
loft	0	0	0	0	0	3
lofty	2	2	1	0	2	5
log	0	0	0	3	0	4
loggerhead	0	0	0	1	0	0
logget	0	0	1	0	0	0
login	0	0	2	0	0	0
loin	0	0	0	1	0	0
loine	0	0	1	0	0	0
loiter	1	1	0	0	1	1
loitered	1	1	0	0	1	1
loitering	0	4	0	0	0	2
lol	0	3	0	0	0	0
loll	1	1	0	1	1	0
lombard	0	0	0	0	0	1
lome	0	0	2	0	0	0
london	2	52	0	0	2	28
lone	0	0	1	0	0	0
loneliness	0	2	0	0	0	2
lonelinesse	0	0	1	0	0	0
lonely	2	13	0	0	2	8
lonesomeness	0	1	0	0	0	0
long	34	189	25	33	34	210
longed	1	0	0	0	1	0
longevity	0	0	0	0	0	1
loo	0	1	0	0	0	6
look	72	474	11	43	72	472
looke	0	0	38	0	0	0
looked	0	1	0	0	0	3
looker	1	3	0	0	1	4
looking	5	14	0	0	5	6
looks	0	1	0	0	0	1
lookt	0	0	2	0	0	0
loop	0	2	0	0	0	0
loophole	1	1	0	0	1	0
loose	2	5	8	1	2	14
loosed	0	0	0	0	0	1
loosely	1	5	0	0	1	1
loosen	0	1	0	0	0	3
lop	0	0	0	0	0	1
loquacious	0	1	0	0	0	0
loquacity	0	1	0	0	0	0
lor	0	9	0	0	0	0
lord	6	16	215	31	6	30
lords	0	0	1	0	0	2
lordship	0	0	6	0	0	0
lorry	0	0	0	0	0	369
losberne	0	46	0	0	0	0
lose	8	57	13	5	8	53
loss	1	25	0	4	1	7
losse	0	0	1	0	0	0
lot	2	7	2	0	2	2
lotte	0	1	0	0	0	0
lottery	0	0	0	0	0	1
lou	0	0	4	0	0	0
loud	3	46	1	1	3	19
louder	0	2	0	0	0	3
loudly	3	2	0	0	3	4
loue	0	0	78	0	0	0
louer	0	0	1	0	0	0
louingly	0	0	1	0	0	0
louis	0	0	0	0	0	3
lounge	0	4	0	0	0	5
lounger	0	0	0	0	0	2
lov	0	0	0	5	0	0
lovable	1	0	0	0	1	0
love	12	56	0	160	12	77
loved	0	2	0	0	0	0
loveliness	0	2	0	0	0	0
lovely	0	5	0	2	0	1
lover	0	2	0	12	0	2
loves	0	0	0	1	0	0
loving	0	0	0	0	0	2
lovingly	0	1	0	0	0	3
low	8	87	2	3	8	64
lowd	0	0	2	0	0	0
lowdly	0	0	1	0	0	0
lower	4	6	0	0	4	7
lowest	0	1	0	0	0	0
lowly	0	1	0	0	0	0
loyal	0	0	0	0	0	2
loyalty	0	0	0	0	0	1
lt	0	0	2	0	0	0
lubberly	0	1	0	0	0	0
lucentio	0	0	0	1	0	0
lucian	0	0	1	0	0	0
lucianus	0	0	2	0	0	0
lucie	0	0	0	0	0	129
lucifer	0	0	0	0	0	2
lucio	0	0	0	1	0	0
luck	0	4	0	0	0	5
luckily	0	1	0	0	0	0
lucky	0	5	0	0	0	4
lucrative	0	1	0	0	0	1
ludgate	0	0	0	0	0	1
ludicrous	0	3	0	0	0	1
lug	0	2	0	0	0	0
luggage	0	6	0	0	0	2
lugge	0	0	1	0	0	0
lull	0	1	0	0	0	1
lumber	2	2	0	0	2	10
luminous	0	0	0	0	0	2
lummy	0	1	0	0	0	0
lump	0	2	0	0	0	3
lunacie	0	0	1	0	0	0
lunacy	0	0	2	0	0	0
lunatic	1	0	0	0	1	0
lunch	2	0	0	0	2	1
lung	0	3	2	0	0	0
lure	0	0	0	1	0	1
lurk	1	2	0	1	1	2
luscious	1	0	0	0	1	0
lushe	0	1	0	0	0	0
lust	0	0	2	0	0	0
lustiest	1	0	0	0	1	0
lustily	1	1	0	0	1	0
lustre	0	1	0	0	0	0
lustreless	0	1	0	0	0	0
lustrous	1	0	0	0	1	0
lusty	1	0	0	3	1	0
luxuriance	0	1	0	0	0	0
luxuriant	0	1	0	0	0	0
luxurious	1	0	0	0	1	3
luxury	1	1	1	0	1	4
ly	0	1	1	0	0	0
lye	0	0	9	0	0	0
lyes	0	0	1	0	0	0
lyest	0	0	1	0	0	0
lying	2	0	0	0	2	1
lynx	0	1	0	0	0	0
mab	0	0	0	3	0	0
mac	0	0	1	0	0	0
machine	1	2	3	11	1	3
machinery	0	2	0	0	0	0
mad	1	20	21	10	1	9
madam	0	0	12	23	0	1
madame	0	0	0	0	0	193
madden	0	1	0	0	0	0
made	0	0	0	0	0	1
mader	0	1	0	0	0	0
madg	0	1	0	0	0	0
madgst	0	1	0	0	0	0
madhouse	0	1	0	0	0	0
madly	0	1	0	1	0	2
madman	0	4	0	3	0	1
madmen	0	0	0	1	0	0
madness	0	2	0	1	0	5
madnesse	0	0	21	0	0	0
magic	0	4	0	0	0	2
magician	0	0	0	0	0	1
magicke	0	0	1	0	0	0
magisterial	0	1	0	0	0	0
magistrate	0	24	0	0	0	0
magnanimous	0	0	0	0	0	2
magnanimously	0	1	0	0	0	0
magnificent	0	3	0	0	0	4
magnificently	0	0	0	0	0	1
magnitude	1	1	0	0	1	0
magnus	0	1	0	0	0	0
magot	0	0	2	0	0	0
magpie	0	1	0	0	0	0
mahogany	0	0	0	0	0	1
maid	0	2	8	14	0	1
maiden	0	0	2	2	0	0
maidenhead	0	0	0	3	0	0
maidenhood	0	0	0	1	0	0
maidenly	0	0	0	0	0	1
maids	0	0	1	2	0	0
maiesticall	0	0	2	0	0	0
maiestie	0	0	9	0	0	0
maiesty	0	0	8	0	0	0
mail	1	5	2	2	1	29
maim	0	0	0	0	0	1
maimed	0	0	1	0	0	0
maiming	0	1	0	0	0	0
main	2	9	1	1	2	6
maine	0	0	3	0	0	0
mainly	0	0	1	0	0	0
maintain	1	5	1	1	1	1
maist	0	0	1	0	0	0
majestic	0	1	0	0	0	0
majestically	0	1	0	0	0	1
majesty	0	5	0	0	0	5
major	0	0	1	0	0	0
majority	0	0	0	0	0	2
make	74	377	108	80	74	305
maker	0	3	5	0	0	3
makes	0	1	0	0	0	0
making	0	4	1	0	0	3
malady	1	0	0	0	1	2
male	0	9	0	0	0	1
malefaction	0	0	1	0	0	0
malevolent	0	0	0	0	0	1
malice	0	4	0	0	0	3
malicho	0	0	1	0	0	0
malicious	0	4	2	0	0	0
maliciously	0	1	0	0	0	0
malign	0	0	0	0	0	1
malignantly	0	1	0	0	0	0
malignity	0	1	0	0	0	0
mall	0	0	0	1	0	0
maltreat	0	1	0	0	0	1
mam	0	0	0	0	0	2
mamma	0	0	0	0	0	3
mammet	0	0	0	1	0	0
man	100	509	58	107	100	390
manage	0	9	1	2	0	0
manager	0	1	0	0	0	1
mandate	0	2	0	0	0	0
mandrake	0	0	0	1	0	0
manent	0	0	0	1	0	0
manet	0	0	3	0	0	0
manette	0	0	0	0	0	164
manful	0	0	0	0	0	1
manfully	0	0	0	0	0	1
mangle	0	0	0	3	0	2
mangy	0	0	0	0	0	1
mania	0	0	0	0	0	1
maniacal	0	0	0	0	0	1
manif	0	0	0	0	0	1
manifest	0	1	0	0	0	4
manifestation	0	1	0	0	0	0
manifold	0	1	0	0	0	0
mankind	1	1	0	0	1	3
manly	0	0	0	1	0	0
mann	0	59	0	0	0	0
manner	3	77	3	3	3	97
mannered	0	1	0	0	0	0
mannerly	0	0	0	1	0	0
mans	0	0	3	0	0	0
mansion	2	1	0	2	2	0
manslaughter	1	0	0	0	1	0
mantel	0	1	0	0	0	0
mantelpiece	0	1	0	0	0	0
mantelshelf	0	1	0	0	0	0
mantle	1	1	1	1	1	1
mantua	0	0	0	15	0	0
manual	0	1	0	0	0	0
manufactory	0	2	0	0	0	0
manufacture	0	2	0	0	0	0
many	26	140	18	16	26	144
map	1	0	0	0	1	0
mar	0	1	33	2	0	1
marble	0	4	1	0	0	1
marcell	0	0	1	0	0	0
marcellus	0	0	10	0	0	0
march	0	1	5	1	0	4
marched	0	0	0	0	0	1
marching	0	0	1	0	0	0
marchpane	0	0	0	1	0	0
mare	0	0	0	0	0	2
margent	0	0	0	1	0	0
margin	26	16	15	15	26	13
maria	0	0	0	1	0	0
marine	1	0	0	0	1	1
mariner	0	0	0	0	0	1
mark	5	29	3	7	5	22
marke	0	0	13	0	0	0
marked	1	2	0	0	1	2
market	2	12	0	0	2	1
marketing	1	0	0	0	1	1
markings	0	0	0	0	0	1
markman	0	0	0	1	0	0
marley	39	0	0	0	39	0
marquis	0	0	0	0	0	79
marr	0	0	0	1	0	0
marriage	3	4	7	11	3	11
marrie	0	0	1	0	0	0
married	1	3	0	6	1	6
marrow	1	0	0	0	1	1
marry	2	8	18	36	2	16
marrying	0	1	0	0	0	1
marshal	0	1	0	0	0	0
marshy	0	1	0	0	0	1
mart	0	0	1	0	0	0
martha	11	1	0	0	11	0
martial	0	0	0	1	0	1
martiall	0	0	1	0	0	0
martin	0	1	0	0	0	0
martino	0	0	0	1	0	0
martyr	0	0	0	1	0	0
maruel	0	0	1	0	0	0
maruell	0	0	1	0	0	0
maruellous	0	0	1	0	0	0
marvel	0	2	0	0	0	1
marvellous	0	0	0	1	0	3
marvellously	0	2	0	0	0	1
mash	2	0	0	0	2	1
mask	0	1	0	4	0	4
masker	0	0	0	5	0	0
mason	0	0	2	0	0	0
masque	0	0	0	1	0	0
mass	0	8	0	2	0	5
massacre	0	0	0	0	0	3
masse	2	0	3	0	2	1
massie	0	0	1	0	0	0
massive	0	1	0	0	0	7
master	15	120	3	13	15	14
masterless	0	0	0	1	0	0
masterly	0	0	1	0	0	0
masterpiece	0	1	0	0	0	0
masters	0	0	1	0	0	0
mastership	0	1	0	0	0	0
mastery	0	0	0	0	0	2
mat	0	2	0	0	0	1
match	2	1	2	6	2	2
mate	0	1	0	1	0	0
material	0	5	0	2	0	3
materially	0	2	0	0	0	0
maternal	0	0	0	0	0	1
mathematics	0	0	0	0	0	1
matine	0	0	1	0	0	0
matrimonial	0	3	0	0	0	3
matrimony	0	1	0	0	0	0
matron	2	62	1	1	2	0
matted	0	0	0	0	0	1
matter	7	83	30	6	7	43
mattock	0	0	0	3	0	0
mattress	0	5	0	0	0	2
mature	1	1	0	0	1	2
maturely	0	0	0	0	0	1
maturity	0	0	0	0	0	1
maudlin	0	1	0	0	0	0
maw	0	0	0	1	0	0
maxim	0	1	0	0	0	1
maximum	1	1	0	0	1	1
may	39	144	85	68	39	142
maybe	0	1	0	0	0	1
maylie	0	101	0	0	0	0
mayn	0	1	0	0	0	2
mayor	2	0	0	0	2	1
mayors	0	1	0	0	0	0
mayst	0	0	0	3	0	0
mazard	0	0	1	0	0	0
maze	0	4	0	0	0	0
meadow	0	6	0	0	0	0
meagre	2	3	0	1	2	2
meagreness	0	0	0	0	0	1
meal	0	12	0	0	0	3
mealtime	0	1	0	0	0	0
mealy	0	2	0	0	0	0
mean	21	129	6	20	21	84
meane	0	0	27	0	0	0
meanes	0	0	4	0	0	0
meanest	0	1	0	0	0	0
meaning	2	5	1	2	2	4
meanly	0	1	0	0	0	0
meanness	0	1	0	0	0	0
means	0	1	0	0	0	0
meant	0	0	0	1	0	1
meantime	0	4	0	2	0	2
meanwhile	1	16	0	0	1	6
measle	0	2	0	0	0	0
measure	1	7	0	8	1	11
measured	0	0	0	0	0	1
measurement	0	0	0	0	0	3
meat	3	10	1	3	3	5
meats	0	0	0	1	0	0
mechanical	0	0	0	0	0	5
mechanically	0	5	0	0	0	2
meddle	0	1	0	1	0	0
meddlesome	0	0	0	0	0	1
mediately	0	1	0	0	0	0
mediation	0	0	0	0	0	1
medical	0	2	0	0	0	4
medicine	0	6	1	1	0	5
meditate	0	6	0	0	0	6
meditating	0	1	0	0	0	0
meditation	1	2	1	0	1	1
meditative	0	1	0	0	0	1
medium	6	6	6	2	6	5
medlar	0	0	0	2	0	0
medley	0	0	0	0	0	2
mee	0	0	10	0	0	0
meek	0	1	0	0	0	0
meekly	0	4	0	0	0	0
meekness	0	1	0	0	0	1
meere	0	0	3	0	0	0
meerely	0	0	2	0	0	0
meet	13	28	6	12	13	19
meete	0	0	4	0	0	0
meeting	1	8	1	1	1	2
melan	1	0	0	0	1	0
melancholly	0	0	2	0	0	0
melancholy	4	9	0	1	4	2
mell	0	3	0	0	0	0
mellon	0	0	5	10	0	0
mellow	0	0	1	0	0	0
melodious	0	0	1	0	0	0
melodramas	0	1	0	0	0	0
melodramatic	0	1	0	0	0	0
melody	0	1	0	0	0	0
melt	2	1	2	0	2	5
melting	0	2	0	0	0	0
member	3	6	1	1	3	5
members	0	1	0	0	0	0
membership	0	0	0	9	0	0
memoir	0	1	0	0	0	0
memorable	0	0	0	0	0	4
memoranda	0	0	0	0	0	1
memorial	0	0	0	0	0	1
memorials	0	0	0	0	0	1
memorie	0	0	2	0	0	0
memory	2	12	7	1	2	11
men	0	0	3	0	0	2
menace	0	2	0	1	0	2
menacing	1	4	0	0	1	2
menacingly	0	0	0	0	0	1
menagerie	1	0	0	0	1	1
mend	0	4	1	2	0	4
mender	0	0	0	0	0	48
menial	0	1	0	0	0	0
ment	0	0	3	0	0	0
mental	0	4	0	0	0	4
mentally	0	3	0	0	0	1
mention	5	14	2	0	5	20
mentioning	0	2	0	0	0	0
mer	0	0	0	62	0	0
mercenary	0	0	0	0	0	3
merchandise	0	1	0	1	0	0
merchant	5	4	0	1	5	2
merchantability	0	1	1	1	0	1
merchantibility	1	0	0	0	1	0
merciful	1	2	0	2	1	5
mercifully	0	0	0	0	0	1
merciless	1	0	0	0	1	0
mercurie	0	0	1	0	0	0
mercutio	0	0	0	26	0	0
mercy	3	21	5	5	3	12
mere	5	21	0	0	5	23
merely	0	18	0	0	0	8
merest	0	1	0	0	0	0
merge	1	0	0	0	1	1
merino	0	1	0	0	0	0
merit	0	5	2	2	0	7
meritorious	0	1	0	0	0	0
mermaid	0	0	1	0	0	0
merrie	0	0	2	0	0	0
merrily	0	0	0	1	0	0
merriment	2	7	1	1	2	0
merry	37	21	0	8	37	1
mes	0	0	3	0	0	0
message	0	6	1	1	0	14
messe	0	0	1	0	0	0
messenger	2	4	5	2	2	18
messieurs	0	0	0	0	0	2
messr	0	1	0	0	0	0
messrs	0	5	0	0	0	1
metal	1	1	0	0	1	1
metallic	0	1	0	0	0	0
metempsychosis	0	0	0	0	0	1
meteor	0	0	0	1	0	0
methink	0	0	0	3	0	0
method	2	2	4	2	2	3
methodical	0	0	0	0	0	4
methodically	0	0	0	0	0	1
metle	0	0	1	0	0	0
metropolis	0	4	0	0	0	0
metropolitan	0	1	0	0	0	0
mettel	0	0	1	0	0	0
mettle	0	0	2	0	0	0
mew	0	0	1	1	0	0
mget	0	0	1	0	0	0
mi	0	0	0	1	0	0
michael	2	1	4	1	2	1
michaelma	0	0	0	0	0	2
miche	0	0	1	0	0	0
mickle	0	0	0	1	0	0
mid	0	1	0	0	0	2
midday	0	0	0	0	0	2
middle	6	14	2	0	6	11
middlesex	0	1	0	0	0	0
midnight	1	8	3	1	1	7
midst	1	11	0	0	1	14
midwife	0	0	0	1	0	0
midwifery	0	1	0	0	0	0
might	40	160	31	6	40	144
mightily	0	0	0	0	0	3
mightst	0	0	0	2	0	0
mighty	3	8	3	0	3	0
milche	0	0	1	0	0	0
mild	3	3	0	0	3	0
milder	0	0	0	0	0	1
mildew	0	1	1	0	0	0
mildewy	0	1	0	0	0	1
mildly	2	2	0	0	2	2
mildness	0	1	0	0	0	0
mile	0	25	0	1	0	7
milestone	0	1	0	0	0	0
military	0	1	0	0	0	5
milk	0	7	0	1	0	1
milke	0	0	1	0	0	0
milkie	0	0	1	0	0	0
milkman	1	1	0	0	1	0
mill	0	11	0	0	0	11
milled	0	0	0	0	0	1
miller	1	0	0	0	1	1
milliner	1	0	0	0	1	0
millingtary	0	1	0	0	0	0
million	1	1	6	5	1	3
millions	0	1	0	0	0	0
millstone	0	1	0	0	0	0
mimic	0	1	0	0	0	0
mince	2	0	1	0	2	4
mind	20	128	5	9	20	128
minde	0	0	10	0	0	0
minded	0	3	0	1	0	2
mindful	0	1	0	0	0	3
mindfulness	0	1	0	0	0	0
minds	0	0	0	0	0	1
mine	4	25	44	29	4	33
miner	1	0	0	0	1	0
minerall	0	0	1	0	0	0
mingle	1	17	1	0	1	7
